"Date","Spot exchange rate, Australian Dollar into US $                          XUDLADD"
"27 Aug 81","0.8719"
"26 Aug 81","0.8718"
"25 Aug 81","0.8727"
"24 Aug 81","0.8669"
"21 Aug 81","0.8683"
"20 Aug 81","0.8703"
"19 Aug 81","0.8728"
"18 Aug 81","0.8747"
"17 Aug 81","0.8781"
"14 Aug 81","0.8794"
"13 Aug 81","0.8793"
"12 Aug 81","0.8797"
"11 Aug 81","0.8856"
"10 Aug 81","0.8852"
"07 Aug 81","0.8826"
"06 Aug 81","0.8853"
"05 Aug 81","0.8869"
"04 Aug 81","0.8901"
"03 Aug 81","0.8869"
"31 Jul 81","0.8807"
"30 Jul 81","0.88"
"28 Jul 81","0.878"
"27 Jul 81","0.8753"
"24 Jul 81","0.8769"
"23 Jul 81","0.8764"
"22 Jul 81","0.8765"
"21 Jul 81","0.8778"
"20 Jul 81","0.874"
"17 Jul 81","0.8732"
"16 Jul 81","0.8728"
"15 Jul 81","0.8735"
"14 Jul 81","0.8746"
"13 Jul 81","0.8728"
"10 Jul 81","0.8737"
"09 Jul 81","0.8753"
"08 Jul 81","0.8735"
"07 Jul 81","0.873"
"06 Jul 81","0.8734"
"03 Jul 81","0.8727"
"02 Jul 81","0.8708"
"01 Jul 81","0.8717"
"30 Jun 81","0.8701"
"29 Jun 81","0.8709"
"26 Jun 81","0.8717"
"25 Jun 81","0.8712"
"24 Jun 81","0.8685"
"23 Jun 81","0.8684"
"22 Jun 81","0.8717"
"19 Jun 81","0.873"
"18 Jun 81","0.8714"
"17 Jun 81","0.8694"
"16 Jun 81","0.8722"
"15 Jun 81","0.876"
"12 Jun 81","0.8811"
"11 Jun 81","0.8834"
"10 Jun 81","0.8832"
"09 Jun 81","0.8887"
"08 Jun 81","0.8869"
"05 Jun 81","0.8879"
"04 Jun 81","0.8844"
"03 Jun 81","0.8791"
"02 Jun 81","0.8803"
"01 Jun 81","0.8766"
"29 May 81","0.8775"
"28 May 81","0.88"
"27 May 81","0.8805"
"26 May 81","0.8781"
"22 May 81","0.8766"
"21 May 81","0.8756"
"20 May 81","0.8748"
"19 May 81","0.8762"
"18 May 81","0.878"
"15 May 81","0.8793"
"14 May 81","0.8812"
"13 May 81","0.8763"
"12 May 81","0.8763"
"11 May 81","0.8745"
"08 May 81","0.8741"
"07 May 81","0.8758"
"06 May 81","0.8746"
"05 May 81","0.8755"
"01 May 81","0.8716"
"30 Apr 81","0.8692"
"29 Apr 81","0.8685"
"28 Apr 81","0.8668"
"27 Apr 81","0.8658"
"24 Apr 81","0.8677"
"23 Apr 81","0.8665"
"22 Apr 81","0.8686"
"21 Apr 81","0.8702"
"16 Apr 81","0.8705"
"15 Apr 81","0.8689"
"14 Apr 81","0.8682"
"13 Apr 81","0.8694"
"10 Apr 81","0.8663"
"09 Apr 81","0.8653"
"08 Apr 81","0.8626"
"07 Apr 81","0.8668"
"06 Apr 81","0.8654"
"03 Apr 81","0.863"
"02 Apr 81","0.86"
"01 Apr 81","0.8584"
"31 Mar 81","0.8565"
"30 Mar 81","0.8608"
"27 Mar 81","0.861"
"26 Mar 81","0.8567"
"25 Mar 81","0.8555"
"24 Mar 81","0.8542"
"23 Mar 81","0.8541"
"20 Mar 81","0.8521"
"19 Mar 81","0.8526"
"18 Mar 81","0.8552"
"17 Mar 81","0.8574"
"16 Mar 81","0.8578"
"13 Mar 81","0.8603"
"12 Mar 81","0.8609"
"11 Mar 81","0.8612"
"10 Mar 81","0.861"
"09 Mar 81","0.8627"
"06 Mar 81","0.8653"
"05 Mar 81","0.8653"
"04 Mar 81","0.8641"
"03 Mar 81","0.8679"
"02 Mar 81","0.869"
"27 Feb 81","0.8667"
"26 Feb 81","0.8627"
"25 Feb 81","0.8613"
"24 Feb 81","0.8612"
"23 Feb 81","0.8581"
"20 Feb 81","0.8554"
"19 Feb 81","0.863"
"18 Feb 81","0.8621"
"17 Feb 81","0.8666"
"16 Feb 81","0.8675"
"13 Feb 81","0.8642"
"12 Feb 81","0.8605"
"11 Feb 81","0.8582"
"10 Feb 81","0.8584"
"09 Feb 81","0.8582"
"06 Feb 81","0.8582"
"05 Feb 81","0.8566"
"04 Feb 81","0.8566"
"03 Feb 81","0.8592"
"02 Feb 81","0.8561"
"30 Jan 81","0.8559"
"29 Jan 81","0.8521"
"28 Jan 81","0.8511"
"27 Jan 81","0.8482"
"26 Jan 81","0.8486"
"23 Jan 81","0.8468"
"22 Jan 81","0.8454"
"21 Jan 81","0.8427"
"20 Jan 81","0.8455"
"19 Jan 81","0.8466"
"16 Jan 81","0.8481"
"15 Jan 81","0.8457"
"14 Jan 81","0.8463"
"13 Jan 81","0.8475"
"12 Jan 81","0.8467"
"09 Jan 81","0.8437"
"08 Jan 81","0.8427"
"07 Jan 81","0.8411"
"06 Jan 81","0.8417"
"05 Jan 81","0.8433"
"02 Jan 81","0.8472"
"31 Dec 80","0.8466"
"30 Dec 80","0.8465"
"29 Dec 80","0.8506"
"24 Dec 80","0.8511"
"23 Dec 80","0.8518"
"22 Dec 80","0.8544"
"19 Dec 80","0.856"
"18 Dec 80","0.8576"
"17 Dec 80","0.8581"
"16 Dec 80","0.8587"
"15 Dec 80","0.8576"
"12 Dec 80","0.859"
"11 Dec 80","0.8593"
"10 Dec 80","0.8558"
"09 Dec 80","0.8557"
"08 Dec 80","0.8546"
"05 Dec 80","0.8565"
"04 Dec 80","0.8567"
"03 Dec 80","0.8588"
"02 Dec 80","0.8596"
"01 Dec 80","0.8601"
"28 Nov 80","0.859"
"27 Nov 80","0.8582"
"26 Nov 80","0.8585"
"25 Nov 80","0.857"
"24 Nov 80","0.8567"
"21 Nov 80","0.8572"
"20 Nov 80","0.8558"
"19 Nov 80","0.8562"
"18 Nov 80","0.8566"
"17 Nov 80","0.8567"
"14 Nov 80","0.8556"
"13 Nov 80","0.8542"
"12 Nov 80","0.855"
"11 Nov 80","0.8543"
"10 Nov 80","0.8569"
"07 Nov 80","0.8582"
"06 Nov 80","0.8552"
"05 Nov 80","0.8538"
"04 Nov 80","0.8524"
"03 Nov 80","0.8535"
"31 Oct 80","0.8527"
"30 Oct 80","0.8523"
"29 Oct 80","0.8529"
"28 Oct 80","0.8544"
"27 Oct 80","0.8543"
"24 Oct 80","0.852"
"23 Oct 80","0.8523"
"22 Oct 80","0.8514"
"21 Oct 80","0.8508"
"20 Oct 80","0.8508"
"17 Oct 80","0.8507"
"16 Oct 80","0.8506"
"15 Oct 80","0.8498"
"14 Oct 80","0.8493"
"13 Oct 80","0.8491"
"10 Oct 80","0.85"
"09 Oct 80","0.8501"
"08 Oct 80","0.8501"
"07 Oct 80","0.851"
"06 Oct 80","0.8505"
"03 Oct 80","0.8509"
"02 Oct 80","0.8511"
"01 Oct 80","0.8512"
"30 Sep 80","0.854"
"29 Sep 80","0.8543"
"26 Sep 80","0.854"
"25 Sep 80","0.8537"
"24 Sep 80","0.8555"
"23 Sep 80","0.8564"
"22 Sep 80","0.8541"
"19 Sep 80","0.8522"
"18 Sep 80","0.8536"
"17 Sep 80","0.8524"
"16 Sep 80","0.8525"
"15 Sep 80","0.8529"
"12 Sep 80","0.8522"
"11 Sep 80","0.8535"
"10 Sep 80","0.8547"
"09 Sep 80","0.8549"
"08 Sep 80","0.855"
"05 Sep 80","0.8559"
"04 Sep 80","0.8543"
"03 Sep 80","0.8547"
"02 Sep 80","0.8542"
"01 Sep 80","0.8564"
"29 Aug 80","0.8579"
"28 Aug 80","0.8581"
"27 Aug 80","0.8598"
"26 Aug 80","0.8604"
"22 Aug 80","0.8629"
"21 Aug 80","0.8634"
"20 Aug 80","0.8635"
"19 Aug 80","0.8638"
"18 Aug 80","0.8651"
"15 Aug 80","0.8631"
"14 Aug 80","0.8627"
"13 Aug 80","0.8622"
"12 Aug 80","0.863"
"11 Aug 80","0.865"
"08 Aug 80","0.865"
"07 Aug 80","0.8647"
"06 Aug 80","0.8645"
"05 Aug 80","0.8662"
"04 Aug 80","0.8681"
"01 Aug 80","0.8688"
"31 Jul 80","0.8683"
"30 Jul 80","0.8655"
"29 Jul 80","0.8649"
"28 Jul 80","0.864"
"25 Jul 80","0.8629"
"24 Jul 80","0.861"
"23 Jul 80","0.863"
"22 Jul 80","0.8612"
"21 Jul 80","0.8612"
"18 Jul 80","0.8618"
"17 Jul 80","0.8605"
"16 Jul 80","0.8608"
"15 Jul 80","0.8624"
"14 Jul 80","0.8612"
"11 Jul 80","0.8604"
"10 Jul 80","0.8606"
"09 Jul 80","0.8612"
"08 Jul 80","0.8626"
"07 Jul 80","0.8616"
"04 Jul 80","0.8634"
"03 Jul 80","0.8644"
"02 Jul 80","0.8634"
"01 Jul 80","0.8647"
"30 Jun 80","0.8649"
"27 Jun 80","0.8645"
"26 Jun 80","0.8647"
"25 Jun 80","0.8656"
"24 Jun 80","0.8648"
"23 Jun 80","0.8641"
"20 Jun 80","0.8654"
"19 Jun 80","0.865"
"18 Jun 80","0.8644"
"17 Jun 80","0.865"
"16 Jun 80","0.864"
"13 Jun 80","0.8648"
"12 Jun 80","0.8653"
"11 Jun 80","0.8664"
"10 Jun 80","0.8647"
"09 Jun 80","0.8659"
"06 Jun 80","0.8705"
"05 Jun 80","0.8711"
"04 Jun 80","0.8725"
"03 Jun 80","0.8747"
"02 Jun 80","0.8734"
"30 May 80","0.8725"
"29 May 80","0.8728"
"28 May 80","0.8727"
"27 May 80","0.8699"
"23 May 80","0.876"
"22 May 80","0.8792"
"21 May 80","0.8809"
"20 May 80","0.8832"
"19 May 80","0.8857"
"16 May 80","0.8874"
"15 May 80","0.885"
"14 May 80","0.8842"
"13 May 80","0.8856"
"12 May 80","0.8848"
"09 May 80","0.8894"
"08 May 80","0.8898"
"07 May 80","0.8903"
"06 May 80","0.8912"
"02 May 80","0.8979"
"01 May 80","0.8975"
"30 Apr 80","0.8973"
"29 Apr 80","0.8963"
"28 Apr 80","0.8994"
"25 Apr 80","0.9028"
"24 Apr 80","0.904"
"23 Apr 80","0.9063"
"22 Apr 80","0.9113"
"21 Apr 80","0.9126"
"18 Apr 80","0.9105"
"17 Apr 80","0.9116"
"16 Apr 80","0.9135"
"15 Apr 80","0.9168"
"14 Apr 80","0.9151"
"11 Apr 80","0.9168"
"10 Apr 80","0.9211"
"09 Apr 80","0.9242"
"08 Apr 80","0.934"
"03 Apr 80","0.9324"
"02 Apr 80","0.9324"
"01 Apr 80","0.9275"
"31 Mar 80","0.9245"
"28 Mar 80","0.9226"
"27 Mar 80","0.9185"
"26 Mar 80","0.9199"
"25 Mar 80","0.9208"
"24 Mar 80","0.9206"
"21 Mar 80","0.92"
"20 Mar 80","0.9193"
"19 Mar 80","0.9204"
"18 Mar 80","0.9191"
"17 Mar 80","0.9178"
"14 Mar 80","0.9142"
"13 Mar 80","0.9139"
"12 Mar 80","0.9126"
"11 Mar 80","0.9122"
"10 Mar 80","0.9137"
"07 Mar 80","0.9127"
"06 Mar 80","0.913"
"05 Mar 80","0.9108"
"04 Mar 80","0.9108"
"03 Mar 80","0.9115"
"29 Feb 80","0.9117"
"28 Feb 80","0.9095"
"27 Feb 80","0.9095"
"26 Feb 80","0.9096"
"25 Feb 80","0.9089"
"22 Feb 80","0.9082"
"21 Feb 80","0.9064"
"20 Feb 80","0.906"
"19 Feb 80","0.9059"
"18 Feb 80","0.9032"
"15 Feb 80","0.9007"
"14 Feb 80","0.904"
"13 Feb 80","0.9033"
"12 Feb 80","0.9023"
"11 Feb 80","0.9028"
"08 Feb 80","0.9028"
"07 Feb 80","0.9015"
"06 Feb 80","0.902"
"05 Feb 80","0.9027"
"04 Feb 80","0.9034"
"01 Feb 80","0.9042"
"31 Jan 80","0.9033"
"30 Jan 80","0.9038"
"29 Jan 80","0.9038"
"28 Jan 80","0.9026"
"25 Jan 80","0.9016"
"24 Jan 80","0.9011"
"23 Jan 80","0.8989"
"22 Jan 80","0.9012"
"21 Jan 80","0.9011"
"18 Jan 80","0.9005"
"17 Jan 80","0.9004"
"16 Jan 80","0.8997"
"15 Jan 80","0.8989"
"14 Jan 80","0.8995"
"11 Jan 80","0.8996"
"10 Jan 80","0.8986"
"09 Jan 80","0.898"
"08 Jan 80","0.8984"
"07 Jan 80","0.8978"
"04 Jan 80","0.9008"
"03 Jan 80","0.9009"
"02 Jan 80","0.9021"
"31 Dec 79","0.9037"
"28 Dec 79","0.904"
"27 Dec 79","0.9044"
"24 Dec 79","0.9049"
"21 Dec 79","0.9049"
"20 Dec 79","0.9039"
"19 Dec 79","0.9046"
"18 Dec 79","0.9051"
"17 Dec 79","0.9058"
"14 Dec 79","0.9086"
"13 Dec 79","0.9065"
"12 Dec 79","0.9041"
"11 Dec 79","0.9019"
"10 Dec 79","0.9041"
"07 Dec 79","0.9081"
"06 Dec 79","0.9091"
"05 Dec 79","0.912"
"04 Dec 79","0.9117"
"03 Dec 79","0.9111"
"30 Nov 79","0.9134"
"29 Nov 79","0.9137"
"28 Nov 79","0.9152"
"27 Nov 79","0.9152"
"26 Nov 79","0.9164"
"23 Nov 79","0.9163"
"22 Nov 79","0.9146"
"21 Nov 79","0.9147"
"20 Nov 79","0.9132"
"19 Nov 79","0.9119"
"16 Nov 79","0.9152"
"15 Nov 79","0.916"
"14 Nov 79","0.9147"
"13 Nov 79","0.9165"
"12 Nov 79","0.9174"
"09 Nov 79","0.9153"
"08 Nov 79","0.9135"
"07 Nov 79","0.9134"
"06 Nov 79","0.912"
"05 Nov 79","0.912"
"02 Nov 79","0.9085"
"01 Nov 79","0.9101"
"31 Oct 79","0.9103"
"30 Oct 79","0.9103"
"29 Oct 79","0.9072"
"26 Oct 79","0.9058"
"25 Oct 79","0.9048"
"24 Oct 79","0.9034"
"23 Oct 79","0.9042"
"22 Oct 79","0.8998"
"19 Oct 79","0.8985"
"18 Oct 79","0.8995"
"17 Oct 79","0.9015"
"16 Oct 79","0.8982"
"15 Oct 79","0.8965"
"12 Oct 79","0.8947"
"11 Oct 79","0.8928"
"10 Oct 79","0.8924"
"09 Oct 79","0.8938"
"08 Oct 79","0.8917"
"05 Oct 79","0.8883"
"04 Oct 79","0.8872"
"03 Oct 79","0.8877"
"02 Oct 79","0.8878"
"01 Oct 79","0.8873"
"28 Sep 79","0.886"
"27 Sep 79","0.8857"
"26 Sep 79","0.8875"
"25 Sep 79","0.8882"
"24 Sep 79","0.8871"
"21 Sep 79","0.8866"
"20 Sep 79","0.8873"
"19 Sep 79","0.8915"
"18 Sep 79","0.8905"
"17 Sep 79","0.8908"
"14 Sep 79","0.8894"
"13 Sep 79","0.8875"
"12 Sep 79","0.8868"
"11 Sep 79","0.8861"
"10 Sep 79","0.8852"
"07 Sep 79","0.8854"
"06 Sep 79","0.8859"
"05 Sep 79","0.8871"
"04 Sep 79","0.8868"
"03 Sep 79","0.8869"
"31 Aug 79","0.8864"
"30 Aug 79","0.8864"
"29 Aug 79","0.8885"
"28 Aug 79","0.8873"
"24 Aug 79","0.8861"
"23 Aug 79","0.8868"
"22 Aug 79","0.8879"
"21 Aug 79","0.8868"
"20 Aug 79","0.8866"
"17 Aug 79","0.8868"
"16 Aug 79","0.8853"
"15 Aug 79","0.8856"
"14 Aug 79","0.8852"
"13 Aug 79","0.8851"
"10 Aug 79","0.8839"
"09 Aug 79","0.8847"
"08 Aug 79","0.8865"
"07 Aug 79","0.8861"
"06 Aug 79","0.8851"
"03 Aug 79","0.8843"
"02 Aug 79","0.8847"
"01 Aug 79","0.8846"
"31 Jul 79","0.8854"
"30 Jul 79","0.8828"
"27 Jul 79","0.8813"
"26 Jul 79","0.8811"
"25 Jul 79","0.8808"
"24 Jul 79","0.881"
"23 Jul 79","0.8824"
"20 Jul 79","0.8846"
"19 Jul 79","0.8824"
"18 Jul 79","0.8823"
"17 Jul 79","0.8857"
"16 Jul 79","0.8872"
"13 Jul 79","0.8889"
"12 Jul 79","0.8881"
"11 Jul 79","0.8881"
"10 Jul 79","0.8895"
"09 Jul 79","0.8898"
"06 Jul 79","0.8895"
"05 Jul 79","0.8886"
"04 Jul 79","0.889"
"03 Jul 79","0.8928"
"02 Jul 79","0.8925"
"29 Jun 79","0.8925"
"28 Jun 79","0.8921"
"27 Jun 79","0.892"
"26 Jun 79","0.8925"
"25 Jun 79","0.8913"
"22 Jun 79","0.8951"
"21 Jun 79","0.8981"
"20 Jun 79","0.8977"
"19 Jun 79","0.8988"
"18 Jun 79","0.9003"
"15 Jun 79","0.9015"
"14 Jun 79","0.9027"
"13 Jun 79","0.9025"
"12 Jun 79","0.9035"
"11 Jun 79","0.9033"
"08 Jun 79","0.9028"
"07 Jun 79","0.9043"
"06 Jun 79","0.9045"
"05 Jun 79","0.9038"
"04 Jun 79","0.9029"
"01 Jun 79","0.9039"
"31 May 79","0.9039"
"30 May 79","0.9055"
"29 May 79","0.9073"
"25 May 79","0.9059"
"24 May 79","0.9049"
"23 May 79","0.9002"
"22 May 79","0.906"
"21 May 79","0.905"
"18 May 79","0.9041"
"17 May 79","0.9024"
"16 May 79","0.9011"
"15 May 79","0.9003"
"14 May 79","0.9"
"11 May 79","0.9016"
"10 May 79","0.9011"
"09 May 79","0.9001"
"08 May 79","0.9013"
"04 May 79","0.9073"
"03 May 79","0.9094"
"02 May 79","0.9097"
"01 May 79","0.9086"
"30 Apr 79","0.907"
"27 Apr 79","0.9047"
"26 Apr 79","0.9047"
"25 Apr 79","0.9049"
"24 Apr 79","0.9041"
"23 Apr 79","0.9037"
"20 Apr 79","0.9046"
"19 Apr 79","0.9006"
"18 Apr 79","0.9033"
"17 Apr 79","0.9034"
"12 Apr 79","0.9017"
"11 Apr 79","0.8989"
"10 Apr 79","0.8981"
"09 Apr 79","0.899"
"06 Apr 79","0.9"
"05 Apr 79","0.9003"
"04 Apr 79","0.8999"
"03 Apr 79","0.8985"
"02 Apr 79","0.896"
"30 Mar 79","0.8943"
"29 Mar 79","0.8938"
"28 Mar 79","0.8933"
"27 Mar 79","0.8922"
"26 Mar 79","0.8915"
"23 Mar 79","0.8917"
"22 Mar 79","0.8918"
"21 Mar 79","0.8926"
"20 Mar 79","0.892"
"19 Mar 79","0.8926"
"16 Mar 79","0.8924"
"15 Mar 79","0.8919"
"14 Mar 79","0.8928"
"13 Mar 79","0.8928"
"12 Mar 79","0.8901"
"09 Mar 79","0.889"
"08 Mar 79","0.8899"
"07 Mar 79","0.8883"
"06 Mar 79","0.889"
"05 Mar 79","0.8897"
"02 Mar 79","0.8895"
"01 Mar 79","0.8873"
"28 Feb 79","0.8864"
"27 Feb 79","0.8861"
"26 Feb 79","0.8858"
"23 Feb 79","0.886"
"22 Feb 79","0.885"
"21 Feb 79","0.8841"
"20 Feb 79","0.8841"
"19 Feb 79","0.8835"
"16 Feb 79","0.8828"
"15 Feb 79","0.8828"
"14 Feb 79","0.8825"
"13 Feb 79","0.8824"
"12 Feb 79","0.8814"
"09 Feb 79","0.8797"
"08 Feb 79","0.8801"
"07 Feb 79","0.8782"
"06 Feb 79","0.8831"
"05 Feb 79","0.8836"
"02 Feb 79","0.8856"
"01 Feb 79","0.8856"
"31 Jan 79","0.8829"
"30 Jan 79","0.8809"
"29 Jan 79","0.8805"
"26 Jan 79","0.88"
"25 Jan 79","0.8793"
"24 Jan 79","0.8773"
"23 Jan 79","0.8771"
"22 Jan 79","0.8771"
"19 Jan 79","0.8765"
"18 Jan 79","0.8752"
"17 Jan 79","0.8764"
"16 Jan 79","0.8767"
"15 Jan 79","0.8772"
"12 Jan 79","0.8777"
"11 Jan 79","0.8768"
"10 Jan 79","0.8755"
"09 Jan 79","0.8731"
"08 Jan 79","0.8724"
"05 Jan 79","0.874"
"04 Jan 79","0.8732"
"03 Jan 79","0.8728"
"02 Jan 79","0.869"
"29 Dec 78","0.8696"
"28 Dec 78","0.8699"
"27 Dec 78","0.8698"
"22 Dec 78","0.8711"
"21 Dec 78","0.8722"
"20 Dec 78","0.8702"
"19 Dec 78","0.869"
"18 Dec 78","0.8714"
"15 Dec 78","0.8763"
"14 Dec 78","0.8767"
"13 Dec 78","0.8787"
"12 Dec 78","0.8774"
"11 Dec 78","0.8774"
"08 Dec 78","0.8809"
"07 Dec 78","0.8815"
"06 Dec 78","0.8793"
"05 Dec 78","0.8809"
"04 Dec 78","0.8821"
"01 Dec 78","0.8821"
"30 Nov 78","0.8813"
"29 Nov 78","0.8797"
"28 Nov 78","0.8797"
"27 Nov 78","0.8809"
"24 Nov 78","0.8786"
"23 Nov 78","0.8772"
"22 Nov 78","0.8779"
"21 Nov 78","0.8778"
"20 Nov 78","0.8793"
"17 Nov 78","0.878"
"16 Nov 78","0.8756"
"15 Nov 78","0.871"
"14 Nov 78","0.8689"
"13 Nov 78","0.869"
"10 Nov 78","0.8679"
"09 Nov 78","0.8668"
"08 Nov 78","0.8684"
"07 Nov 78","0.8692"
"06 Nov 78","0.8705"
"03 Nov 78","0.8673"
"02 Nov 78","0.8624"
"01 Nov 78","0.8621"
"31 Oct 78","0.843"
"30 Oct 78","0.8428"
"27 Oct 78","0.8466"
"26 Oct 78","0.8457"
"25 Oct 78","0.8495"
"24 Oct 78","0.8524"
"23 Oct 78","0.8516"
"20 Oct 78","0.8526"
"19 Oct 78","0.8549"
"18 Oct 78","0.8537"
"17 Oct 78","0.8542"
"16 Oct 78","0.8575"
"13 Oct 78","0.8606"
"12 Oct 78","0.8593"
"11 Oct 78","0.8598"
"10 Oct 78","0.8619"
"09 Oct 78","0.8627"
"06 Oct 78","0.8619"
"05 Oct 78","0.8604"
"04 Oct 78","0.8615"
"03 Oct 78","0.863"
"02 Oct 78","0.8643"
"29 Sep 78","0.8644"
"28 Sep 78","0.8645"
"27 Sep 78","0.8647"
"26 Sep 78","0.8645"
"25 Sep 78","0.863"
"22 Sep 78","0.8638"
"21 Sep 78","0.8635"
"20 Sep 78","0.8653"
"19 Sep 78","0.8677"
"18 Sep 78","0.8683"
"15 Sep 78","0.8667"
"14 Sep 78","0.8687"
"13 Sep 78","0.8669"
"12 Sep 78","0.8699"
"11 Sep 78","0.8713"
"08 Sep 78","0.8708"
"07 Sep 78","0.869"
"06 Sep 78","0.8669"
"05 Sep 78","0.8679"
"04 Sep 78","0.8672"
"01 Sep 78","0.8694"
"31 Aug 78","0.8687"
"30 Aug 78","0.8694"
"29 Aug 78","0.8726"
"25 Aug 78","0.8732"
"24 Aug 78","0.8715"
"23 Aug 78","0.8722"
"22 Aug 78","0.8709"
"21 Aug 78","0.8733"
"18 Aug 78","0.8659"
"17 Aug 78","0.8649"
"16 Aug 78","0.858"
"15 Aug 78","0.858"
"14 Aug 78","0.8597"
"11 Aug 78","0.8602"
"10 Aug 78","0.8615"
"09 Aug 78","0.862"
"08 Aug 78","0.8633"
"07 Aug 78","0.865"
"04 Aug 78","0.8651"
"03 Aug 78","0.8639"
"02 Aug 78","0.8628"
"01 Aug 78","0.8612"
"31 Jul 78","0.8634"
"28 Jul 78","0.864"
"27 Jul 78","0.8668"
"26 Jul 78","0.866"
"25 Jul 78","0.8668"
"24 Jul 78","0.8681"
"21 Jul 78","0.8705"
"20 Jul 78","0.8722"
"19 Jul 78","0.8722"
"18 Jul 78","0.8727"
"17 Jul 78","0.8722"
"14 Jul 78","0.872"
"13 Jul 78","0.8709"
"12 Jul 78","0.8722"
"11 Jul 78","0.8707"
"10 Jul 78","0.8683"
"07 Jul 78","0.8705"
"06 Jul 78","0.8696"
"05 Jul 78","0.8696"
"04 Jul 78","0.8686"
"03 Jul 78","0.8696"
"30 Jun 78","0.8715"
"29 Jun 78","0.8726"
"28 Jun 78","0.8715"
"27 Jun 78","0.8727"
"26 Jun 78","0.8724"
"23 Jun 78","0.8746"
"22 Jun 78","0.8752"
"21 Jun 78","0.8766"
"20 Jun 78","0.8759"
"19 Jun 78","0.878"
"16 Jun 78","0.8798"
"15 Jun 78","0.8792"
"14 Jun 78","0.8797"
"13 Jun 78","0.8796"
"12 Jun 78","0.8822"
"09 Jun 78","0.8825"
"08 Jun 78","0.8825"
"07 Jun 78","0.8817"
"06 Jun 78","0.8835"
"05 Jun 78","0.8809"
"02 Jun 78","0.8828"
"01 Jun 78","0.8825"
"31 May 78","0.8848"
"30 May 78","0.8853"
"26 May 78","0.8872"
"25 May 78","0.8875"
"24 May 78","0.8895"
"23 May 78","0.8891"
"22 May 78","0.8883"
"19 May 78","0.8874"
"18 May 78","0.8882"
"17 May 78","0.8879"
"16 May 78","0.8868"
"15 May 78","0.8866"
"12 May 78","0.8854"
"11 May 78","0.8847"
"10 May 78","0.8853"
"09 May 78","0.8868"
"08 May 78","0.8828"
"05 May 78","0.8824"
"04 May 78","0.8842"
"03 May 78","0.885"
"02 May 78","0.8839"
"28 Apr 78","0.8801"
"27 Apr 78","0.8823"
"26 Apr 78","0.8839"
"25 Apr 78","0.8858"
"24 Apr 78","0.8858"
"21 Apr 78","0.883"
"20 Apr 78","0.88"
"19 Apr 78","0.878"
"18 Apr 78","0.8771"
"17 Apr 78","0.8758"
"14 Apr 78","0.8731"
"13 Apr 78","0.8717"
"12 Apr 78","0.8714"
"11 Apr 78","0.8728"
"10 Apr 78","0.874"
"07 Apr 78","0.8718"
"06 Apr 78","0.8718"
"05 Apr 78","0.8735"
"04 Apr 78","0.8719"
"03 Apr 78","0.8705"
"31 Mar 78","0.8767"
"30 Mar 78","0.8754"
"29 Mar 78","0.8731"
"28 Mar 78","0.8755"
"23 Mar 78","0.8783"
"22 Mar 78","0.8776"
"21 Mar 78","0.8776"
"20 Mar 78","0.8767"
"17 Mar 78","0.8763"
"16 Mar 78","0.8773"
"15 Mar 78","0.88"
"14 Mar 78","0.8802"
"13 Mar 78","0.8833"
"10 Mar 78","0.8799"
"09 Mar 78","0.878"
"08 Mar 78","0.8762"
"07 Mar 78","0.8786"
"06 Mar 78","0.8783"
"03 Mar 78","0.8788"
"02 Mar 78","0.8773"
"01 Mar 78","0.8769"
"28 Feb 78","0.8799"
"27 Feb 78","0.8782"
"24 Feb 78","0.8777"
"23 Feb 78","0.8794"
"22 Feb 78","0.8784"
"21 Feb 78","0.8767"
"20 Feb 78","0.8795"
"17 Feb 78","0.88"
"16 Feb 78","0.8803"
"15 Feb 78","0.879"
"14 Feb 78","0.879"
"13 Feb 78","0.8809"
"10 Feb 78","0.8805"
"09 Feb 78","0.8805"
"08 Feb 78","0.8806"
"07 Feb 78","0.8802"
"06 Feb 78","0.8804"
"03 Feb 78","0.8796"
"02 Feb 78","0.8794"
"01 Feb 78","0.879"
"31 Jan 78","0.8786"
"30 Jan 78","0.8788"
"27 Jan 78","0.8773"
"26 Jan 78","0.8773"
"25 Jan 78","0.8773"
"24 Jan 78","0.8779"
"23 Jan 78","0.8784"
"20 Jan 78","0.8789"
"19 Jan 78","0.88"
"18 Jan 78","0.88"
"17 Jan 78","0.8802"
"16 Jan 78","0.8804"
"13 Jan 78","0.8805"
"12 Jan 78","0.8783"
"11 Jan 78","0.8785"
"10 Jan 78","0.8797"
"09 Jan 78","0.8803"
"06 Jan 78","0.8792"
"05 Jan 78","0.8766"
"04 Jan 78","0.8681"
"03 Jan 78","0.8729"
"30 Dec 77","0.8761"
"29 Dec 77","0.875"
"28 Dec 77","0.8804"
"23 Dec 77","0.8814"
"22 Dec 77","0.8821"
"21 Dec 77","0.8791"
"20 Dec 77","0.878"
"19 Dec 77","0.8815"
"16 Dec 77","0.8822"
"15 Dec 77","0.8782"
"14 Dec 77","0.8798"
"13 Dec 77","0.8817"
"12 Dec 77","0.8845"
"09 Dec 77","0.8844"
"08 Dec 77","0.8838"
"07 Dec 77","0.884"
"06 Dec 77","0.8828"
"05 Dec 77","0.8853"
"02 Dec 77","0.8854"
"01 Dec 77","0.887"
"30 Nov 77","0.887"
"29 Nov 77","0.8886"
"28 Nov 77","0.8839"
"25 Nov 77","0.8838"
