"Date","Spot exchange rate, Japanese Yen into US $                          XUDLJYD"
"05 Aug 82","259.57"
"04 Aug 82","259.82"
"03 Aug 82","257.45"
"02 Aug 82","257.22"
"30 Jul 82","256.9"
"29 Jul 82","255.02"
"28 Jul 82","253.77"
"27 Jul 82","252.3"
"26 Jul 82","250.95"
"23 Jul 82","249.82"
"22 Jul 82","251.9"
"21 Jul 82","253.3"
"20 Jul 82","254.42"
"19 Jul 82","253.6"
"16 Jul 82","255.02"
"15 Jul 82","255.87"
"14 Jul 82","256.67"
"13 Jul 82","256.7"
"12 Jul 82","253.2"
"09 Jul 82","255.5"
"08 Jul 82","258.22"
"07 Jul 82","259.4"
"06 Jul 82","257.35"
"05 Jul 82","257.1"
"02 Jul 82","255.95"
"01 Jul 82","255.37"
"30 Jun 82","254.37"
"29 Jun 82","255.8"
"28 Jun 82","258.32"
"25 Jun 82","257.72"
"24 Jun 82","253.8"
"23 Jun 82","255.62"
"22 Jun 82","254.55"
"21 Jun 82","257.7"
"18 Jun 82","254.47"
"17 Jun 82","254.4"
"16 Jun 82","252.72"
"15 Jun 82","251.75"
"14 Jun 82","250.57"
"11 Jun 82","247.55"
"10 Jun 82","248.8"
"09 Jun 82","248.45"
"08 Jun 82","246.92"
"07 Jun 82","245.22"
"04 Jun 82","243.82"
"03 Jun 82","242.95"
"02 Jun 82","244.95"
"01 Jun 82","243.55"
"28 May 82","243"
"27 May 82","241.75"
"26 May 82","240.3"
"25 May 82","240.3"
"24 May 82","238.42"
"21 May 82","237.32"
"20 May 82","238.22"
"19 May 82","238.37"
"18 May 82","236.65"
"17 May 82","236.25"
"14 May 82","235.92"
"13 May 82","235.06"
"12 May 82","233.22"
"11 May 82","232.9"
"10 May 82","233.65"
"07 May 82","232.42"
"06 May 82","233.12"
"05 May 82","233.85"
"04 May 82","237.17"
"30 Apr 82","236.1"
"29 Apr 82","236.52"
"28 Apr 82","236.8"
"27 Apr 82","238.45"
"26 Apr 82","238.15"
"23 Apr 82","241"
"22 Apr 82","242.91"
"21 Apr 82","242.55"
"20 Apr 82","242.65"
"19 Apr 82","245.77"
"16 Apr 82","247.75"
"15 Apr 82","248.32"
"14 Apr 82","247.05"
"13 Apr 82","246.65"
"08 Apr 82","248.17"
"07 Apr 82","245.82"
"06 Apr 82","247.62"
"05 Apr 82","248.57"
"02 Apr 82","246.98"
"01 Apr 82","246.15"
"31 Mar 82","247.62"
"30 Mar 82","246.02"
"29 Mar 82","246.97"
"26 Mar 82","247.27"
"25 Mar 82","244.77"
"24 Mar 82","242.9"
"23 Mar 82","244.55"
"22 Mar 82","244.85"
"19 Mar 82","243.35"
"18 Mar 82","241.95"
"17 Mar 82","240.85"
"16 Mar 82","241.9"
"15 Mar 82","240.32"
"12 Mar 82","239.8"
"11 Mar 82","239.17"
"10 Mar 82","237.55"
"09 Mar 82","237.62"
"08 Mar 82","233.92"
"05 Mar 82","235.02"
"04 Mar 82","236.7"
"03 Mar 82","236.3"
"02 Mar 82","237.6"
"01 Mar 82","237.62"
"26 Feb 82","236.57"
"25 Feb 82","235.9"
"24 Feb 82","234.2"
"23 Feb 82","234.57"
"22 Feb 82","232"
"19 Feb 82","233.1"
"18 Feb 82","236.82"
"17 Feb 82","239.4"
"16 Feb 82","240.65"
"15 Feb 82","240.87"
"12 Feb 82","238"
"11 Feb 82","235.67"
"10 Feb 82","236.25"
"09 Feb 82","236.5"
"08 Feb 82","234.6"
"05 Feb 82","233.87"
"04 Feb 82","233.97"
"03 Feb 82","234.02"
"02 Feb 82","232.77"
"01 Feb 82","232"
"29 Jan 82","228.25"
"28 Jan 82","230.57"
"27 Jan 82","228.75"
"26 Jan 82","228.85"
"25 Jan 82","229.41"
"22 Jan 82","227.1"
"21 Jan 82","225.12"
"20 Jan 82","225.32"
"19 Jan 82","224.45"
"18 Jan 82","225.1"
"15 Jan 82","223.85"
"14 Jan 82","225.05"
"13 Jan 82","223.87"
"12 Jan 82","222.75"
"11 Jan 82","222.95"
"08 Jan 82","221"
"07 Jan 82","221.72"
"06 Jan 82","219.4"
"05 Jan 82","219.45"
"04 Jan 82","218.22"
"31 Dec 81","219.55"
"30 Dec 81","219.72"
"29 Dec 81","221.82"
"24 Dec 81","221.15"
"23 Dec 81","220.37"
"22 Dec 81","219.4"
"21 Dec 81","219.67"
"18 Dec 81","219.55"
"17 Dec 81","217.95"
"16 Dec 81","217.82"
"15 Dec 81","218.57"
"14 Dec 81","221.5"
"11 Dec 81","218.92"
"10 Dec 81","218.62"
"09 Dec 81","218.4"
"08 Dec 81","217.8"
"07 Dec 81","215.97"
"04 Dec 81","215.77"
"03 Dec 81","216.85"
"02 Dec 81","215.27"
"01 Dec 81","216.52"
"30 Nov 81","213.72"
"27 Nov 81","215.5"
"26 Nov 81","216.02"
"25 Nov 81","216.32"
"24 Nov 81","217.12"
"23 Nov 81","217.32"
"20 Nov 81","218.92"
"19 Nov 81","219.92"
"18 Nov 81","222.32"
"17 Nov 81","223.98"
"16 Nov 81","225.17"
"13 Nov 81","227.34"
"12 Nov 81","226.71"
"11 Nov 81","227.5"
"10 Nov 81","229.62"
"09 Nov 81","226.8"
"06 Nov 81","228.97"
"05 Nov 81","227.46"
"04 Nov 81","227.11"
"03 Nov 81","229"
"02 Nov 81","230.02"
"30 Oct 81","233"
"29 Oct 81","234.1"
"28 Oct 81","234"
"27 Oct 81","235.05"
"26 Oct 81","236.47"
"23 Oct 81","233.12"
"22 Oct 81","233.97"
"21 Oct 81","233.65"
"20 Oct 81","232.8"
"19 Oct 81","232.1"
"16 Oct 81","231.4"
"15 Oct 81","229.87"
"14 Oct 81","228.42"
"13 Oct 81","228.35"
"12 Oct 81","227.22"
"09 Oct 81","226.72"
"08 Oct 81","229"
"07 Oct 81","228.65"
"06 Oct 81","230.3"
"05 Oct 81","228.47"
"02 Oct 81","231.67"
"01 Oct 81","232.77"
"30 Sep 81","232.2"
"29 Sep 81","231.9"
"28 Sep 81","232.27"
"25 Sep 81","229.5"
"24 Sep 81","229.42"
"23 Sep 81","227.17"
"22 Sep 81","226.22"
"21 Sep 81","225.05"
"18 Sep 81","226.47"
"17 Sep 81","225.5"
"16 Sep 81","226.9"
"15 Sep 81","225.45"
"14 Sep 81","230.27"
"11 Sep 81","231.41"
"10 Sep 81","231.25"
"09 Sep 81","232.55"
"08 Sep 81","232.07"
"07 Sep 81","230.8"
"04 Sep 81","230.17"
"03 Sep 81","229.88"
"02 Sep 81","229.65"
"01 Sep 81","230.9"
"28 Aug 81","229.72"
"27 Aug 81","230.9"
"26 Aug 81","230.45"
"25 Aug 81","229.7"
"24 Aug 81","227.92"
"21 Aug 81","227.37"
"20 Aug 81","229"
"19 Aug 81","230.27"
"18 Aug 81","230.17"
"17 Aug 81","231.3"
"14 Aug 81","231.3"
"13 Aug 81","232.12"
"12 Aug 81","228.45"
"11 Aug 81","236.65"
"10 Aug 81","237.4"
"07 Aug 81","234.15"
"06 Aug 81","240.42"
"05 Aug 81","241.22"
"04 Aug 81","245.05"
"03 Aug 81","245.4"
"31 Jul 81","239.67"
"30 Jul 81","238.8"
"28 Jul 81","237.07"
"27 Jul 81","235.7"
"24 Jul 81","234.5"
"23 Jul 81","234.15"
"22 Jul 81","234.72"
"21 Jul 81","234.65"
"20 Jul 81","232.92"
"17 Jul 81","232.27"
"16 Jul 81","230.82"
"15 Jul 81","231.15"
"14 Jul 81","231.05"
"13 Jul 81","228"
"10 Jul 81","228.45"
"09 Jul 81","228.8"
"08 Jul 81","228.97"
"07 Jul 81","228.9"
"06 Jul 81","229.8"
"03 Jul 81","228.07"
"02 Jul 81","225.92"
"01 Jul 81","228.2"
"30 Jun 81","226.42"
"29 Jun 81","225.45"
"26 Jun 81","224.97"
"25 Jun 81","225.45"
"24 Jun 81","222.42"
"23 Jun 81","221.8"
"22 Jun 81","222.6"
"19 Jun 81","223.7"
"18 Jun 81","222.3"
"17 Jun 81","220.42"
"16 Jun 81","220.35"
"15 Jun 81","220.67"
"12 Jun 81","224.35"
"11 Jun 81","225.57"
"10 Jun 81","225.6"
"09 Jun 81","228.15"
"08 Jun 81","227.62"
"05 Jun 81","228.3"
"04 Jun 81","226.2"
"03 Jun 81","223.25"
"02 Jun 81","223.45"
"01 Jun 81","221.87"
"29 May 81","223.97"
"28 May 81","224.37"
"27 May 81","225"
"26 May 81","224.2"
"22 May 81","222.3"
"21 May 81","222.15"
"20 May 81","220.82"
"19 May 81","220.6"
"18 May 81","221.6"
"15 May 81","222.7"
"14 May 81","222.1"
"13 May 81","219.64"
"12 May 81","219.3"
"11 May 81","217.94"
"08 May 81","217.6"
"07 May 81","217.5"
"06 May 81","216.67"
"05 May 81","218.05"
"01 May 81","215.77"
"30 Apr 81","215.55"
"29 Apr 81","214.42"
"28 Apr 81","213.31"
"27 Apr 81","211.97"
"24 Apr 81","215.15"
"23 Apr 81","214.55"
"22 Apr 81","217.47"
"21 Apr 81","218.2"
"16 Apr 81","217.25"
"15 Apr 81","216.2"
"14 Apr 81","215.55"
"13 Apr 81","216.82"
"10 Apr 81","214.87"
"09 Apr 81","214.03"
"08 Apr 81","212.98"
"07 Apr 81","213.1"
"06 Apr 81","213.95"
"03 Apr 81","213.82"
"02 Apr 81","213.4"
"01 Apr 81","211.85"
"31 Mar 81","210.95"
"30 Mar 81","211.57"
"27 Mar 81","212.02"
"26 Mar 81","210.8"
"25 Mar 81","209.02"
"24 Mar 81","208.55"
"23 Mar 81","208.54"
"20 Mar 81","208.17"
"19 Mar 81","209.2"
"18 Mar 81","207.67"
"17 Mar 81","207.3"
"16 Mar 81","206.95"
"13 Mar 81","207.48"
"12 Mar 81","207.41"
"11 Mar 81","207.62"
"10 Mar 81","206.57"
"09 Mar 81","206.32"
"06 Mar 81","208.9"
"05 Mar 81","209"
"04 Mar 81","208.55"
"03 Mar 81","208.92"
"02 Mar 81","211.32"
"27 Feb 81","209.67"
"26 Feb 81","207.7"
"25 Feb 81","207.12"
"24 Feb 81","207.55"
"23 Feb 81","208.32"
"20 Feb 81","206.25"
"19 Feb 81","206.8"
"18 Feb 81","205.97"
"17 Feb 81","206.75"
"16 Feb 81","207.65"
"13 Feb 81","206.9"
"12 Feb 81","205.17"
"11 Feb 81","203.6"
"10 Feb 81","203.95"
"09 Feb 81","203.87"
"06 Feb 81","203.4"
"05 Feb 81","202.45"
"04 Feb 81","203.05"
"03 Feb 81","204.55"
"02 Feb 81","203.36"
"30 Jan 81","206.05"
"29 Jan 81","204.4"
"28 Jan 81","203.57"
"27 Jan 81","202.5"
"26 Jan 81","203.22"
"23 Jan 81","202.15"
"22 Jan 81","200.42"
"21 Jan 81","199.12"
"20 Jan 81","201.12"
"19 Jan 81","201.87"
"16 Jan 81","202.82"
"15 Jan 81","201.75"
"14 Jan 81","202.9"
"13 Jan 81","203.37"
"12 Jan 81","203.46"
"09 Jan 81","202.15"
"08 Jan 81","201.17"
"07 Jan 81","200.45"
"06 Jan 81","199.62"
"05 Jan 81","198.8"
"02 Jan 81","202.45"
"31 Dec 80","203.15"
"30 Dec 80","202.3"
"29 Dec 80","206.5"
"24 Dec 80","207.65"
"23 Dec 80","207.5"
"22 Dec 80","207.6"
"19 Dec 80","208"
"18 Dec 80","209.4"
"17 Dec 80","209.07"
"16 Dec 80","209.4"
"15 Dec 80","208.22"
"12 Dec 80","210.1"
"11 Dec 80","210.4"
"10 Dec 80","208.7"
"09 Dec 80","209"
"08 Dec 80","207.9"
"05 Dec 80","211.22"
"04 Dec 80","211"
"03 Dec 80","214.6"
"02 Dec 80","216.3"
"01 Dec 80","217.67"
"28 Nov 80","216.62"
"27 Nov 80","215.6"
"26 Nov 80","216.17"
"25 Nov 80","213.42"
"24 Nov 80","213.17"
"21 Nov 80","213.75"
"20 Nov 80","212.42"
"19 Nov 80","212.75"
"18 Nov 80","212.92"
"17 Nov 80","213.12"
"14 Nov 80","213.3"
"13 Nov 80","211.8"
"12 Nov 80","212.25"
"11 Nov 80","210.95"
"10 Nov 80","211.57"
"07 Nov 80","213.5"
"06 Nov 80","211.87"
"05 Nov 80","211.4"
"04 Nov 80","209.47"
"03 Nov 80","211"
"31 Oct 80","211.27"
"30 Oct 80","210.25"
"29 Oct 80","209.85"
"28 Oct 80","213.05"
"27 Oct 80","213.35"
"24 Oct 80","212.42"
"23 Oct 80","210.45"
"22 Oct 80","209.4"
"21 Oct 80","208"
"20 Oct 80","208.48"
"17 Oct 80","208.25"
"16 Oct 80","208.06"
"15 Oct 80","207.25"
"14 Oct 80","206.4"
"13 Oct 80","207.25"
"10 Oct 80","208.75"
"09 Oct 80","208.95"
"08 Oct 80","208.41"
"07 Oct 80","208.95"
"06 Oct 80","208.28"
"03 Oct 80","207.47"
"02 Oct 80","207.9"
"01 Oct 80","208.5"
"30 Sep 80","211.1"
"29 Sep 80","211.75"
"26 Sep 80","212.47"
"25 Sep 80","214.07"
"24 Sep 80","215.4"
"23 Sep 80","217.5"
"22 Sep 80","214.9"
"19 Sep 80","210.95"
"18 Sep 80","212.95"
"17 Sep 80","211.65"
"16 Sep 80","211.55"
"15 Sep 80","212.65"
"12 Sep 80","212.7"
"11 Sep 80","214.22"
"10 Sep 80","216.59"
"09 Sep 80","216.5"
"08 Sep 80","216.6"
"05 Sep 80","217.1"
"04 Sep 80","216.65"
"03 Sep 80","217.06"
"02 Sep 80","215.97"
"01 Sep 80","217.72"
"29 Aug 80","219.32"
"28 Aug 80","218"
"27 Aug 80","219.55"
"26 Aug 80","219.05"
"22 Aug 80","223.72"
"21 Aug 80","224.48"
"20 Aug 80","224.19"
"19 Aug 80","224.4"
"18 Aug 80","226.6"
"15 Aug 80","225.35"
"14 Aug 80","224.37"
"13 Aug 80","223.8"
"12 Aug 80","222.92"
"11 Aug 80","225.8"
"08 Aug 80","226.45"
"07 Aug 80","225.67"
"06 Aug 80","225.46"
"05 Aug 80","226.2"
"04 Aug 80","226.15"
"01 Aug 80","227.07"
"31 Jul 80","227.97"
"30 Jul 80","226.35"
"29 Jul 80","226.7"
"28 Jul 80","227.3"
"25 Jul 80","225.6"
"24 Jul 80","222.77"
"23 Jul 80","223.8"
"22 Jul 80","220.86"
"21 Jul 80","220.31"
"18 Jul 80","219.47"
"17 Jul 80","218.55"
"16 Jul 80","218.71"
"15 Jul 80","219.35"
"14 Jul 80","218.22"
"11 Jul 80","217.55"
"10 Jul 80","217.35"
"09 Jul 80","218.2"
"08 Jul 80","218.8"
"07 Jul 80","218.07"
"04 Jul 80","218.9"
"03 Jul 80","219.2"
"02 Jul 80","218.45"
"01 Jul 80","219.6"
"30 Jun 80","219.82"
"27 Jun 80","217.7"
"26 Jun 80","217.35"
"25 Jun 80","218.05"
"24 Jun 80","216.68"
"23 Jun 80","216.1"
"20 Jun 80","216.72"
"19 Jun 80","216.45"
"18 Jun 80","216.05"
"17 Jun 80","216.07"
"16 Jun 80","215.68"
"13 Jun 80","216.17"
"12 Jun 80","216.87"
"11 Jun 80","217.72"
"10 Jun 80","215.9"
"09 Jun 80","216.57"
"06 Jun 80","219.87"
"05 Jun 80","220.02"
"04 Jun 80","221.32"
"03 Jun 80","222.8"
"02 Jun 80","223.3"
"30 May 80","222.65"
"29 May 80","223.57"
"28 May 80","223.52"
"27 May 80","219.27"
"23 May 80","221.37"
"22 May 80","223.92"
"21 May 80","224.55"
"20 May 80","226.47"
"19 May 80","228.6"
"16 May 80","229.35"
"15 May 80","227.65"
"14 May 80","226.8"
"13 May 80","227.25"
"12 May 80","227.1"
"09 May 80","232.2"
"08 May 80","233.55"
"07 May 80","232.15"
"06 May 80","231.65"
"02 May 80","240.12"
"01 May 80","240.27"
"30 Apr 80","239.1"
"29 Apr 80","238.82"
"28 Apr 80","240.75"
"25 Apr 80","245.3"
"24 Apr 80","244.15"
"23 Apr 80","245.26"
"22 Apr 80","249.87"
"21 Apr 80","250.17"
"18 Apr 80","247.7"
"17 Apr 80","248.1"
"16 Apr 80","248.6"
"15 Apr 80","251.9"
"14 Apr 80","251.02"
"11 Apr 80","253.75"
"10 Apr 80","251.42"
"09 Apr 80","252.6"
"08 Apr 80","259.6"
"03 Apr 80","256.92"
"02 Apr 80","256.9"
"01 Apr 80","254.6"
"31 Mar 80","249.97"
"28 Mar 80","249.42"
"27 Mar 80","249.87"
"26 Mar 80","248.65"
"25 Mar 80","249.05"
"24 Mar 80","249.18"
"21 Mar 80","248.8"
"20 Mar 80","248.33"
"19 Mar 80","248.45"
"18 Mar 80","248.5"
"17 Mar 80","249.27"
"14 Mar 80","248.83"
"13 Mar 80","248.05"
"12 Mar 80","247.25"
"11 Mar 80","246.65"
"10 Mar 80","247.4"
"07 Mar 80","248.22"
"06 Mar 80","248.75"
"05 Mar 80","246.95"
"04 Mar 80","246.25"
"03 Mar 80","248.38"
"29 Feb 80","251.4"
"28 Feb 80","248.15"
"27 Feb 80","248.23"
"26 Feb 80","247.85"
"25 Feb 80","248.4"
"22 Feb 80","247.52"
"21 Feb 80","245.94"
"20 Feb 80","245.85"
"19 Feb 80","245.55"
"18 Feb 80","244.6"
"15 Feb 80","243.6"
"14 Feb 80","243.35"
"13 Feb 80","242.05"
"12 Feb 80","241.5"
"11 Feb 80","241.33"
"08 Feb 80","241.5"
"07 Feb 80","239.85"
"06 Feb 80","239.83"
"05 Feb 80","239.71"
"04 Feb 80","240.25"
"01 Feb 80","240.42"
"31 Jan 80","239.31"
"30 Jan 80","239.25"
"29 Jan 80","239.2"
"28 Jan 80","240.05"
"25 Jan 80","239.55"
"24 Jan 80","238.85"
"23 Jan 80","236.57"
"22 Jan 80","239.77"
"21 Jan 80","241.1"
"18 Jan 80","239.6"
"17 Jan 80","239.6"
"16 Jan 80","237.5"
"15 Jan 80","239.62"
"14 Jan 80","236.05"
"11 Jan 80","235.9"
"10 Jan 80","235.6"
"09 Jan 80","234.72"
"08 Jan 80","234.62"
"07 Jan 80","232"
"04 Jan 80","235.6"
"03 Jan 80","237.88"
"02 Jan 80","238.4"
"31 Dec 79","239.65"
"28 Dec 79","240.12"
"27 Dec 79","239.45"
"24 Dec 79","238.5"
"21 Dec 79","238.6"
"20 Dec 79","236.45"
"19 Dec 79","239"
"18 Dec 79","239.4"
"17 Dec 79","238.6"
"14 Dec 79","242.45"
"13 Dec 79","240.05"
"12 Dec 79","238.2"
"11 Dec 79","233.1"
"10 Dec 79","233.1"
"07 Dec 79","240"
"06 Dec 79","243.15"
"05 Dec 79","246.07"
"04 Dec 79","248.25"
"03 Dec 79","248.8"
"30 Nov 79","249.42"
"29 Nov 79","248.85"
"28 Nov 79","249.15"
"27 Nov 79","249.22"
"26 Nov 79","250.75"
"23 Nov 79","248.62"
"22 Nov 79","248.7"
"21 Nov 79","248.17"
"20 Nov 79","245.92"
"19 Nov 79","244.52"
"16 Nov 79","245.9"
"15 Nov 79","246.3"
"14 Nov 79","243.2"
"13 Nov 79","247.37"
"12 Nov 79","247.3"
"09 Nov 79","243.07"
"08 Nov 79","241.32"
"07 Nov 79","240.25"
"06 Nov 79","238.32"
"05 Nov 79","236.77"
"02 Nov 79","234.92"
"01 Nov 79","237.85"
"31 Oct 79","237.75"
"30 Oct 79","238.22"
"29 Oct 79","235.85"
"26 Oct 79","234.4"
"25 Oct 79","233.7"
"24 Oct 79","234.17"
"23 Oct 79","235.5"
"22 Oct 79","233.33"
"19 Oct 79","230.65"
"18 Oct 79","232.11"
"17 Oct 79","234.3"
"16 Oct 79","231.92"
"15 Oct 79","229.23"
"12 Oct 79","227.5"
"11 Oct 79","226.03"
"10 Oct 79","225.7"
"09 Oct 79","225.92"
"08 Oct 79","225.72"
"05 Oct 79","223.97"
"04 Oct 79","223.07"
"03 Oct 79","224.27"
"02 Oct 79","225.35"
"01 Oct 79","225.32"
"28 Sep 79","224.4"
"27 Sep 79","223.07"
"26 Sep 79","222.81"
"25 Sep 79","222.78"
"24 Sep 79","222.85"
"21 Sep 79","222.4"
"20 Sep 79","219.7"
"19 Sep 79","223.55"
"18 Sep 79","223.48"
"17 Sep 79","223.42"
"14 Sep 79","223.42"
"13 Sep 79","223.43"
"12 Sep 79","222.16"
"11 Sep 79","221.4"
"10 Sep 79","220.57"
"07 Sep 79","220.9"
"06 Sep 79","220.95"
"05 Sep 79","221.38"
"04 Sep 79","220.95"
"03 Sep 79","221.17"
"31 Aug 79","220.6"
"30 Aug 79","219.72"
"29 Aug 79","221.8"
"28 Aug 79","220.5"
"24 Aug 79","219.22"
"23 Aug 79","219.15"
"22 Aug 79","219.45"
"21 Aug 79","217.65"
"20 Aug 79","217.35"
"17 Aug 79","217.32"
"16 Aug 79","217.02"
"15 Aug 79","216.9"
"14 Aug 79","216.77"
"13 Aug 79","216.55"
"10 Aug 79","215.98"
"09 Aug 79","216"
"08 Aug 79","216.52"
"07 Aug 79","216.4"
"06 Aug 79","216.37"
"03 Aug 79","216.85"
"02 Aug 79","216.55"
"01 Aug 79","216.05"
"31 Jul 79","216.77"
"30 Jul 79","217.2"
"27 Jul 79","215.25"
"26 Jul 79","215.02"
"25 Jul 79","215.2"
"24 Jul 79","214.55"
"23 Jul 79","215.5"
"20 Jul 79","217.02"
"19 Jul 79","215.05"
"18 Jul 79","213.42"
"17 Jul 79","216.25"
"16 Jul 79","216.9"
"13 Jul 79","217.47"
"12 Jul 79","217.15"
"11 Jul 79","217.22"
"10 Jul 79","217.57"
"09 Jul 79","217.22"
"06 Jul 79","217.2"
"05 Jul 79","216.65"
"04 Jul 79","216.72"
"03 Jul 79","218.57"
"02 Jul 79","218.22"
"29 Jun 79","217.47"
"28 Jun 79","216.47"
"27 Jun 79","216.3"
"26 Jun 79","215.7"
"25 Jun 79","213.25"
"22 Jun 79","215.5"
"21 Jun 79","218.87"
"20 Jun 79","218.82"
"19 Jun 79","218.7"
"18 Jun 79","219.8"
"15 Jun 79","219.4"
"14 Jun 79","220.1"
"13 Jun 79","220.07"
"12 Jun 79","219.57"
"11 Jun 79","218.82"
"08 Jun 79","218"
"07 Jun 79","219.65"
"06 Jun 79","220.25"
"05 Jun 79","220.7"
"04 Jun 79","221.2"
"01 Jun 79","221.2"
"31 May 79","219.77"
"30 May 79","220.1"
"29 May 79","222.17"
"25 May 79","219.82"
"24 May 79","218.5"
"23 May 79","219.37"
"22 May 79","219.42"
"21 May 79","218.85"
"18 May 79","218.67"
"17 May 79","216.1"
"16 May 79","214.47"
"15 May 79","214.1"
"14 May 79","213.5"
"11 May 79","215"
"10 May 79","214.52"
"09 May 79","213.07"
"08 May 79","215.1"
"04 May 79","221.6"
"03 May 79","224.7"
"02 May 79","224.87"
"01 May 79","224.17"
"30 Apr 79","221.62"
"27 Apr 79","219.67"
"26 Apr 79","217.98"
"25 Apr 79","218.22"
"24 Apr 79","218.02"
"23 Apr 79","217.72"
"20 Apr 79","218.3"
"19 Apr 79","215.5"
"18 Apr 79","215.62"
"17 Apr 79","217.15"
"12 Apr 79","215.62"
"11 Apr 79","212.62"
"10 Apr 79","212.67"
"09 Apr 79","214.32"
"06 Apr 79","215.35"
"05 Apr 79","215.15"
"04 Apr 79","214.55"
"03 Apr 79","213.47"
"02 Apr 79","211.62"
"30 Mar 79","209.74"
"29 Mar 79","208.32"
"28 Mar 79","208.12"
"27 Mar 79","206.93"
"26 Mar 79","206.46"
"23 Mar 79","205.65"
"22 Mar 79","205.72"
"21 Mar 79","207.21"
"20 Mar 79","207.07"
"19 Mar 79","207.15"
"16 Mar 79","207.65"
"15 Mar 79","207.02"
"14 Mar 79","207.33"
"13 Mar 79","208.42"
"12 Mar 79","205.7"
"09 Mar 79","204.75"
"08 Mar 79","203.95"
"07 Mar 79","203.87"
"06 Mar 79","204.32"
"05 Mar 79","204.6"
"02 Mar 79","205.12"
"01 Mar 79","203.59"
"28 Feb 79","202.35"
"27 Feb 79","202"
"26 Feb 79","201.85"
"23 Feb 79","201.5"
"22 Feb 79","201.3"
"21 Feb 79","201.75"
"20 Feb 79","200.85"
"19 Feb 79","200.63"
"16 Feb 79","200.32"
"15 Feb 79","200.22"
"14 Feb 79","200.22"
"13 Feb 79","199.8"
"12 Feb 79","199.47"
"09 Feb 79","198.37"
"08 Feb 79","198.02"
"07 Feb 79","196.22"
"06 Feb 79","199.37"
"05 Feb 79","199.85"
"02 Feb 79","201.52"
"01 Feb 79","203.22"
"31 Jan 79","201.97"
"30 Jan 79","200.43"
"29 Jan 79","200.05"
"26 Jan 79","199.47"
"25 Jan 79","199.32"
"24 Jan 79","197.55"
"23 Jan 79","197.9"
"22 Jan 79","197.72"
"19 Jan 79","198.32"
"18 Jan 79","196.75"
"17 Jan 79","196.92"
"16 Jan 79","197.32"
"15 Jan 79","197.67"
"12 Jan 79","197.77"
"11 Jan 79","197.5"
"10 Jan 79","196.8"
"09 Jan 79","195.7"
"08 Jan 79","195.67"
"05 Jan 79","196.6"
"04 Jan 79","196.65"
"03 Jan 79","196.9"
"02 Jan 79","193.92"
"29 Dec 78","194.2"
"28 Dec 78","193.8"
"27 Dec 78","194.52"
"22 Dec 78","194.2"
"21 Dec 78","194.7"
"20 Dec 78","194.25"
"19 Dec 78","192.92"
"18 Dec 78","192.9"
"15 Dec 78","195.62"
"14 Dec 78","195.52"
"13 Dec 78","196.72"
"12 Dec 78","196.32"
"11 Dec 78","196.02"
"08 Dec 78","198.17"
"07 Dec 78","198.87"
"06 Dec 78","196.92"
"05 Dec 78","197.4"
"04 Dec 78","198.07"
"01 Dec 78","198.07"
"30 Nov 78","199.1"
"29 Nov 78","196.4"
"28 Nov 78","196.82"
"27 Nov 78","196.82"
"24 Nov 78","194.55"
"23 Nov 78","194.05"
"22 Nov 78","194.4"
"21 Nov 78","193.75"
"20 Nov 78","195.27"
"17 Nov 78","194.9"
"16 Nov 78","194.02"
"15 Nov 78","190.42"
"14 Nov 78","188.75"
"13 Nov 78","188.67"
"10 Nov 78","188.82"
"09 Nov 78","187.52"
"08 Nov 78","187.47"
"07 Nov 78","188.95"
"06 Nov 78","190.27"
"03 Nov 78","188.6"
"02 Nov 78","187.85"
"01 Nov 78","186.25"
"31 Oct 78","177.6"
"30 Oct 78","177.3"
"27 Oct 78","178.97"
"26 Oct 78","178.8"
"25 Oct 78","179.65"
"24 Oct 78","182.07"
"23 Oct 78","181.42"
"20 Oct 78","181.87"
"19 Oct 78","183.25"
"18 Oct 78","182.17"
"17 Oct 78","181.6"
"16 Oct 78","184.25"
"13 Oct 78","186.12"
"12 Oct 78","186.5"
"11 Oct 78","185.52"
"10 Oct 78","187.97"
"09 Oct 78","188.45"
"06 Oct 78","188.12"
"05 Oct 78","187.05"
"04 Oct 78","186.92"
"03 Oct 78","187.6"
"02 Oct 78","188.85"
"29 Sep 78","188.8"
"28 Sep 78","189.12"
"27 Sep 78","189.42"
"26 Sep 78","189.3"
"25 Sep 78","187.52"
"22 Sep 78","188.32"
"21 Sep 78","187.7"
"20 Sep 78","188.87"
"19 Sep 78","190.15"
"18 Sep 78","190.55"
"15 Sep 78","189.6"
"14 Sep 78","191.4"
"13 Sep 78","190.07"
"12 Sep 78","191.47"
"11 Sep 78","192.05"
"08 Sep 78","192.7"
"07 Sep 78","191.25"
"06 Sep 78","190.05"
"05 Sep 78","190.22"
"04 Sep 78","190.42"
"01 Sep 78","191.15"
"31 Aug 78","190.3"
"30 Aug 78","189.3"
"29 Aug 78","189.75"
"25 Aug 78","192.4"
"24 Aug 78","191.02"
"23 Aug 78","191.55"
"22 Aug 78","190.85"
"21 Aug 78","192.8"
"18 Aug 78","188.35"
"17 Aug 78","188.5"
"16 Aug 78","184.15"
"15 Aug 78","184.17"
"14 Aug 78","183.8"
"11 Aug 78","185.6"
"10 Aug 78","186.7"
"09 Aug 78","187.52"
"08 Aug 78","187.62"
"07 Aug 78","188.8"
"04 Aug 78","189.1"
